total_time,evaluate_children_time,node_select_time,rule_evaluation_time,lower_bound_time,lower_bound_num,objective_time,tree_insertion_time,tree_insertion_num,permutation_map_insertion_time,permutation_map_insertion_num,current_lower_bound,tree_min_objective,tree_prefix_length,tree_num_nodes,tree_num_evaluated,queue_size,queue_min_length,pmap_size,pmap_null_num,pmap_discard_num,log_remaining_space_size,prefix_lengths
594.809,568.939,7.76125,564.041,1.19209e-06,177278896,153.036,11.4123,96178397,160.841,165056636,0.0566605,0.352563,4,95713760,883068,94831397,1,91652982,4524912,353,131,1:58;2:6255;3:211490;4:3189525;5:22776795;6:49751514;7:18454500;8:362008;
595.24,569.364,7.76714,564.462,9.53674e-07,177408708,153.151,11.4226,96263491,160.948,165177235,0.0566605,0.352563,4,95798686,883900,94915491,1,91733367,4529621,353,131,1:58;2:6255;3:211490;4:3189525;5:22775796;6:49836608;7:18454500;8:362008;
595.634,569.752,7.77333,564.846,9.53674e-07,177539179,153.262,11.4303,96327916,161.047,165298500,0.0566605,0.352563,4,95862733,884522,94978916,1,91795338,4532075,353,131,1:58;2:6255;3:211490;4:3189525;5:22774796;6:49901033;7:18454500;8:362008;
596.043,570.155,7.77896,565.246,9.53674e-07,177667345,153.373,11.4395,96403716,161.148,165417401,0.0566605,0.352563,4,95938253,885242,95053716,1,91868370,4534843,353,131,1:58;2:6255;3:211490;4:3189525;5:22773798;6:49976833;7:18454500;8:362008;
596.465,570.571,7.78485,565.659,9.53674e-07,177796669,153.487,11.4491,96483608,161.253,165537494,0.0566605,0.352563,4,96017921,886018,95132608,1,91945490,4537615,353,131,1:58;2:6255;3:211490;4:3189525;5:22772802;6:50056725;7:18454500;8:362008;
596.867,570.966,7.79126,566.05,0,177925648,153.598,11.457,96550634,161.354,165657276,0.0566605,0.352563,4,96084584,886655,95198634,1,92009137,4540994,353,131,1:58;2:6255;3:211490;4:3189525;5:22771805;6:50123751;7:18454500;8:362008;
597.283,571.377,7.79699,566.457,0,178056415,153.714,11.4658,96624399,161.459,165778854,0.0566605,0.352563,4,96158070,887376,95271399,1,92079555,4544341,353,131,1:58;2:6255;3:211490;4:3189525;5:22770805;6:50197516;7:18454500;8:362008;
597.675,571.763,7.80329,566.839,0,178185383,153.823,11.4733,96687323,161.559,165898637,0.0566605,0.352563,4,96220600,887982,95333323,1,92139126,4547694,353,131,1:58;2:6255;3:211490;4:3189525;5:22769805;6:50260440;7:18454500;8:362008;
598.067,572.148,7.80924,567.221,0,178315165,153.934,11.4806,96749758,161.658,166019187,0.0566605,0.352563,4,96282630,888577,95394758,1,92198678,4550577,353,131,1:58;2:6255;3:211490;4:3189525;5:22768805;6:50322875;7:18454500;8:362008;
598.471,572.546,7.8149,567.615,9.53674e-07,178446203,154.047,11.4885,96817283,161.762,166141060,0.0566605,0.352563,4,96349813,889235,95461283,1,92263256,4553524,353,131,1:58;2:6255;3:211490;4:3189525;5:22767805;6:50390400;7:18454500;8:362008;
598.878,572.947,7.821,568.013,9.53674e-07,178575331,154.158,11.4972,96890082,161.864,166260967,0.0566605,0.352563,4,96422303,889926,95533082,1,92332190,4557389,353,131,1:58;2:6255;3:211490;4:3189525;5:22766805;6:50463199;7:18454500;8:362008;
599.245,573.308,7.82703,568.37,0,178706074,154.266,11.5027,96936779,161.962,166382506,0.0566605,0.352563,4,96468458,890384,95578779,1,92376430,4559846,353,131,1:58;2:6255;3:211490;4:3189525;5:22765805;6:50509896;7:18454500;8:362008;
599.679,573.736,7.83311,568.794,9.53674e-07,178836795,154.382,11.5126,97021524,162.07,166504028,0.0566605,0.352563,4,96553032,891213,95662524,1,92455985,4565036,353,131,1:58;2:6255;3:211490;4:3189525;5:22764805;6:50594641;7:18454500;8:362008;
600.017,574.067,7.83925,569.121,0,178966879,154.485,11.5164,97053418,162.161,166624948,0.0566605,0.352563,4,96584233,891520,95693418,1,92485760,4567155,353,131,1:58;2:6255;3:211490;4:3189525;5:22763806;6:50626535;7:18454500;8:362008;
600.418,574.463,7.84496,569.513,0,179097321,154.597,11.5243,97120400,162.263,166746198,0.0566605,0.352563,4,96650858,892163,95759400,1,92549278,4570619,353,131,1:58;2:6255;3:211490;4:3189525;5:22762806;6:50693517;7:18454500;8:362008;
600.788,574.827,7.85116,569.873,9.53674e-07,179226586,154.705,11.5304,97171520,162.359,166866240,0.0566605,0.352563,4,96701470,892655,95809520,1,92597821,4573196,353,131,1:58;2:6255;3:211490;4:3189525;5:22761807;6:50744637;7:18454500;8:362008;
601.159,575.191,7.85723,570.234,9.53674e-07,179357393,154.813,11.5364,97221436,162.455,166987823,0.0566605,0.352563,4,96750868,893137,95858436,1,92644575,4576358,353,131,1:58;2:6255;3:211490;4:3189525;5:22760807;6:50794553;7:18454500;8:362008;
601.535,575.561,7.86339,570.6,0,179488438,154.924,11.5428,97273558,162.552,167109691,0.0566605,0.352563,4,96802488,893635,95909558,1,92693408,4579647,353,131,1:58;2:6255;3:211490;4:3189525;5:22759807;6:50846675;7:18454500;8:362008;
601.913,575.933,7.86954,570.968,9.53674e-07,179620534,155.033,11.5491,97327220,162.649,167232573,0.0567291,0.352563,4,96855689,894174,95962220,1,92742688,4584029,353,131,1:58;2:6255;3:211194;4:3208359;5:22759194;6:50873324;7:18462593;8:362008;
602.349,576.362,7.87596,571.393,9.53674e-07,179751505,155.15,11.5597,97416115,162.751,167354196,0.0567291,0.352563,4,96944358,894948,96050115,1,92826936,4588676,353,131,1:58;2:6255;3:211194;4:3208359;5:22759194;6:50872325;7:18551488;8:362008;
602.788,576.795,7.88246,571.823,9.53674e-07,179881484,155.266,11.5703,97507092,162.855,167474930,0.0567291,0.352563,4,97035128,895741,96140092,1,92913731,4592858,353,131,1:58;2:6255;3:211194;4:3208359;5:22759194;6:50871329;7:18642465;8:362008;
603.202,577.202,7.88896,572.226,1.19209e-06,180011371,155.379,11.5795,97583598,162.955,167595574,0.0567291,0.352563,4,97111311,896418,96215598,1,92988454,4594641,353,131,1:58;2:6255;3:211194;4:3208359;5:22759194;6:50870332;7:18718971;8:362008;
603.65,577.644,7.89522,572.664,9.53674e-07,180141754,155.496,11.5909,97679269,163.061,167716699,0.0567291,0.352563,4,97206813,897249,96310269,1,93079927,4598839,353,131,1:58;2:6255;3:211194;4:3208359;5:22759194;6:50869332;7:18814642;8:362008;
604.046,578.033,7.9015,573.05,0,180271886,155.607,11.5986,97744334,163.161,167837655,0.0567291,0.352563,4,97271461,897832,96374334,1,93143781,4600050,353,131,1:58;2:6255;3:211194;4:3208359;5:22759194;6:50868335;7:18879707;8:362008;
604.501,578.481,7.90786,573.495,9.53674e-07,180401789,155.725,11.6103,97843986,163.269,167958432,0.0567291,0.352563,4,97370978,898697,96472986,1,93238883,4604600,353,131,1:58;2:6255;3:211194;4:3208359;5:22759194;6:50867340;7:18979359;8:362008;
604.889,578.863,7.91395,573.873,9.53674e-07,180531818,155.835,11.6176,97905407,163.366,168079261,0.0567291,0.352563,4,97431946,899244,96533407,1,93299066,4605838,353,131,1:58;2:6255;3:211194;4:3208359;5:22759194;6:50866340;7:19040780;8:362008;
605.278,579.246,7.92035,574.252,9.53674e-07,180661561,155.944,11.625,97966857,163.465,168199795,0.0567291,0.352563,4,97492942,899790,96593857,1,93359494,4606860,353,131,1:58;2:6255;3:211194;4:3208359;5:22759194;6:50865340;7:19102230;8:362008;
605.719,579.68,7.92674,574.683,9.53674e-07,180791816,156.06,11.636,98057898,163.57,168320837,0.0567291,0.352563,4,97583773,900580,96683898,1,93447002,4610393,353,131,1:58;2:6255;3:211194;4:3208359;5:22759194;6:50864340;7:19193271;8:362008;
606.094,580.049,7.93265,575.048,9.53674e-07,180921588,156.169,11.6423,98111713,163.667,168441438,0.0567291,0.352563,4,97637074,901066,96736713,1,93500124,4611086,353,131,1:58;2:6255;3:211194;4:3208359;5:22759194;6:50863342;7:19247086;8:362008;
606.496,580.444,7.9391,575.439,0,181051451,156.28,11.6506,98181229,163.766,168562153,0.0567291,0.352563,4,97706203,901679,96805229,1,93567441,4613285,353,131,1:58;2:6255;3:211194;4:3208359;5:22759194;6:50862343;7:19316602;8:362008;
606.901,580.843,7.94525,575.835,0,181180207,156.391,11.6593,98254321,163.866,168681822,0.0567291,0.352563,4,97778937,902321,96877321,1,93637601,4616217,353,131,1:58;2:6255;3:211194;4:3208359;5:22759194;6:50861351;7:19389694;8:362008;
607.265,581.201,7.95148,576.188,0,181309372,156.497,11.665,98302084,163.96,168801808,0.0567291,0.352563,4,97826128,902749,96924084,1,93684745,4616836,353,131,1:58;2:6255;3:211194;4:3208359;5:22759194;6:50860356;7:19437457;8:362008;
607.676,581.606,7.9578,576.59,9.53674e-07,181439700,156.61,11.6739,98377033,164.061,168923018,0.0567291,0.352563,4,97900735,903407,96998033,1,93756317,4620213,353,131,1:58;2:6255;3:211194;4:3208359;5:22759194;6:50859362;7:19512406;8:362008;
608.058,581.981,7.96402,576.961,0,181568277,156.718,11.6811,98437250,164.156,169042539,0.0567291,0.352563,4,97960488,903943,97057250,1,93814546,4622201,353,131,1:58;2:6255;3:211194;4:3208359;5:22759194;6:50858374;7:19572623;8:362008;
608.423,582.339,7.9703,577.315,0,181698474,156.826,11.6869,98486406,164.248,169163551,0.0567291,0.352563,4,98009090,904389,97105406,1,93862561,4623342,353,131,1:58;2:6255;3:211194;4:3208359;5:22759194;6:50857374;7:19621779;8:362008;
608.835,582.745,7.97667,577.717,0,181830084,156.94,11.6955,98558691,164.351,169285877,0.056746,0.352563,4,98081086,905100,97176691,1,93928212,4629976,353,131,1:58;2:6255;3:211194;4:3207730;5:22810372;6:50857004;7:19642886;8:362008;
609.258,583.162,7.98268,578.131,9.53674e-07,181961305,157.055,11.7048,98637640,164.458,169407822,0.056746,0.352563,4,98159843,905908,97254640,1,94001167,4635970,353,131,1:58;2:6255;3:211194;4:3206730;5:22889321;6:50857004;7:19642886;8:362008;
609.664,583.562,7.98864,578.527,0,182093167,157.167,11.7129,98706646,164.563,169530431,0.056746,0.352563,4,98228571,906630,97322646,1,94065300,4640843,353,131,1:58;2:6255;3:211194;4:3205730;5:22958327;6:50857004;7:19642886;8:362008;
610.06,583.952,7.99488,578.913,0,182225515,157.279,11.7202,98768861,164.667,169653591,0.056746,0.352563,4,98290445,907289,97383861,1,94123926,4644432,353,131,1:58;2:6255;3:211194;4:3204730;5:23020542;6:50857004;7:19642886;8:362008;
610.448,584.333,8.00096,579.291,9.53674e-07,182358039,157.389,11.7271,98826573,164.768,169776825,0.056746,0.352563,4,98347766,907898,97440573,1,94177731,4648339,353,131,1:58;2:6255;3:211194;4:3203730;5:23078254;6:50857004;7:19642886;8:362008;
610.879,584.758,8.00731,579.713,9.53674e-07,182489371,157.505,11.7373,98912695,164.872,169898919,0.0568146,0.352563,4,98433661,908671,97525695,1,94261063,4651129,353,131,1:58;2:6246;3:211646;4:3203668;5:23080116;6:50897618;7:19642410;8:404749;
611.323,585.195,8.01349,580.146,0,182618550,157.621,11.7483,99006524,164.979,170018804,0.0568146,0.352563,4,98527388,909569,97618524,1,94350589,4655432,353,131,1:58;2:6246;3:211646;4:3203668;5:23079118;6:50991447;7:19642410;8:404749;
611.765,585.632,8.01951,580.579,0,182747711,157.737,11.7595,99098008,165.086,170138728,0.0568146,0.352563,4,98618740,910437,97709008,1,94437946,4659559,353,131,1:58;2:6246;3:211646;4:3203668;5:23078118;6:51082931;7:19642410;8:404749;
612.211,586.071,8.02584,581.015,0,182876614,157.853,11.7707,99191834,165.193,170258308,0.0568146,0.352563,4,98712461,911332,97801834,1,94527746,4663585,353,131,1:58;2:6246;3:211646;4:3203668;5:23077118;6:51176757;7:19642410;8:404749;
612.642,586.495,8.03198,581.436,9.53674e-07,183007518,157.969,11.7805,99273385,165.3,170380028,0.0568146,0.352563,4,98793807,912127,97882385,1,94605633,4667249,353,131,1:58;2:6246;3:211646;4:3203668;5:23076118;6:51258308;7:19642410;8:404749;
613.065,586.913,8.03823,581.849,1.19209e-06,183137510,158.084,11.7899,99351760,165.405,170500815,0.0568146,0.352563,4,98871937,912882,97959760,1,94680173,4671084,353,131,1:58;2:6246;3:211646;4:3203668;5:23075118;6:51336683;7:19642410;8:404749;
613.649,587.485,8.04963,582.418,1.19209e-06,183266297,158.234,11.8098,99432842,165.541,170620385,0.0568146,0.352563,4,98952795,913658,98039842,1,94758038,4674301,353,131,1:58;2:6246;3:211646;4:3203668;5:23074120;6:51417765;7:19642410;8:404749;
614.082,587.912,8.05581,582.841,9.53674e-07,183395166,158.35,11.8198,99515414,165.648,170740071,0.0568146,0.352563,4,99035159,914450,98121414,1,94836473,4678438,353,131,1:58;2:6246;3:211646;4:3203668;5:23073128;6:51500337;7:19642410;8:404749;
614.523,588.346,8.06217,583.271,9.53674e-07,183524713,158.472,11.8295,99594427,165.756,170860458,0.0568146,0.352563,4,99113926,915204,98199427,1,94912162,4681762,353,131,1:58;2:6246;3:211646;4:3203668;5:23072131;6:51579350;7:19642410;8:404749;
614.948,588.765,8.06792,583.687,9.53674e-07,183655566,158.588,11.8386,99670573,165.863,170982109,0.0568146,0.352563,4,99189823,915955,98274573,1,94985529,4684541,353,131,1:58;2:6246;3:211646;4:3203668;5:23071131;6:51655496;7:19642410;8:404749;
615.392,589.202,8.07457,584.12,0,183784575,158.703,11.8477,99744506,165.981,171101925,0.0568146,0.352563,4,99263462,916661,98347506,1,95056101,4687902,353,131,1:58;2:6246;3:211646;4:3203668;5:23070131;6:51729429;7:19642410;8:404749;
615.794,589.598,8.08058,584.513,9.53674e-07,183914512,158.815,11.8555,99808881,166.084,171222635,0.0568146,0.352563,4,99327450,917274,98410881,1,95116802,4691576,353,131,1:58;2:6246;3:211646;4:3203668;5:23069131;6:51793804;7:19642410;8:404749;
616.208,590.007,8.08628,584.917,0,184044762,158.93,11.864,99879844,166.189,171343706,0.0568146,0.352563,4,99398110,917971,98480844,1,95185499,4693842,353,131,1:58;2:6246;3:211646;4:3203668;5:23068131;6:51864767;7:19642410;8:404749;
616.623,590.416,8.09252,585.322,9.53674e-07,184173589,159.043,11.8728,99952805,166.292,171463283,0.0568146,0.352563,4,99470767,918667,98552805,1,95255586,4696716,353,131,1:58;2:6246;3:211646;4:3203668;5:23067131;6:51937728;7:19642410;8:404749;
617.013,590.799,8.09872,585.701,0,184305155,159.155,11.8795,100007124,166.394,171585633,0.0568146,0.352563,4,99524608,919189,98606124,1,95306707,4699914,353,131,1:58;2:6246;3:211646;4:3203668;5:23066131;6:51992047;7:19642410;8:404749;
617.454,591.233,8.10491,586.133,9.53674e-07,184436724,159.273,11.8896,100090960,166.504,171708013,0.0568146,0.352563,4,99608270,920015,98688960,1,95385437,4705020,353,131,1:58;2:6246;3:211646;4:3203668;5:23065131;6:52075883;7:19642410;8:404749;
617.811,591.584,8.1113,586.479,1.19209e-06,184567622,159.381,11.8941,100127716,166.6,171829714,0.0568146,0.352563,4,99644380,920369,98724716,1,95419949,4707264,353,131,1:58;2:6246;3:211646;4:3203668;5:23064131;6:52112639;7:19642410;8:404749;
618.204,591.971,8.11694,586.863,9.53674e-07,184698287,159.493,11.9012,100186241,166.702,171951220,0.0568146,0.352563,4,99702481,920945,98782241,1,95476218,4709520,353,131,1:58;2:6246;3:211646;4:3203668;5:23063133;6:52171164;7:19642410;8:404749;
618.626,592.387,8.12332,587.275,9.53674e-07,184827908,159.608,11.9102,100261271,166.808,172071632,0.0568146,0.352563,4,99777224,921658,98856271,1,95546753,4714015,353,131,1:58;2:6246;3:211646;4:3203668;5:23062134;6:52246194;7:19642410;8:404749;
618.987,592.742,8.12938,587.626,0,184958591,159.716,11.9151,100301423,166.905,172193162,0.0568146,0.352563,4,99816768,922050,98895423,1,95585190,4715730,353,131,1:58;2:6246;3:211646;4:3203668;5:23061136;6:52286346;7:19642410;8:404749;
619.37,593.118,8.13565,587.998,0,185088753,159.827,11.9215,100355446,167.003,172314156,0.0568146,0.352563,4,99870313,922572,98948446,1,95635466,4719477,353,131,1:58;2:6246;3:211646;4:3203668;5:23060136;6:52340369;7:19642410;8:404749;
619.757,593.499,8.14195,588.375,9.53674e-07,185219664,159.938,11.9279,100409710,167.104,172435886,0.0568146,0.352563,4,99924094,923089,99001710,1,95686185,4723022,353,131,1:58;2:6246;3:211646;4:3203668;5:23059136;6:52394633;7:19642410;8:404749;
620.133,593.868,8.14808,588.741,9.53674e-07,185351228,160.049,11.9338,100457711,167.202,172558202,0.0568146,0.352563,4,99971562,923556,99048711,1,95731314,4725894,353,131,1:58;2:6246;3:211646;4:3203668;5:23058140;6:52442634;7:19642410;8:404749;
620.556,594.285,8.1545,589.154,9.53674e-07,185483602,160.166,11.9428,100531554,167.307,172681326,0.0568832,0.352563,4,100045116,924267,99121554,1,95799186,4731865,353,131,1:58;2:6246;3:211279;4:3227419;5:23057854;6:52455903;7:19678890;8:404749;
620.997,594.719,8.16099,589.584,9.53674e-07,185614361,160.284,11.9533,100618447,167.411,172802855,0.0568832,0.352563,4,100131766,925024,99207447,1,95881681,4736263,353,131,1:58;2:6246;3:211279;4:3227419;5:23057854;6:52454905;7:19765783;8:404749;
621.425,595.14,8.16753,590.001,9.53674e-07,185744684,160.399,11.963,100697381,167.514,172923893,0.0568832,0.352563,4,100210395,925719,99285381,1,95957845,4739033,353,131,1:58;2:6246;3:211279;4:3227419;5:23057854;6:52453905;7:19844717;8:404749;
621.856,595.565,8.17392,590.422,0,185874267,160.516,11.9729,100779868,167.617,173044281,0.0568832,0.352563,4,100292606,926443,99366868,1,96036984,4742381,353,131,1:58;2:6246;3:211279;4:3227419;5:23057854;6:52452909;7:19927204;8:404749;
622.281,595.984,8.18038,590.837,0,186004321,160.632,11.9825,100857633,167.721,173165151,0.0568832,0.352563,4,100370060,927132,99443633,1,96112115,4745015,353,131,1:58;2:6246;3:211279;4:3227419;5:23057854;6:52451911;7:20004969;8:404749;
622.735,596.431,8.1868,591.281,9.53674e-07,186133978,160.75,11.9937,100951675,167.829,173285632,0.0568832,0.352563,4,100463923,927953,99536675,1,96202353,4748819,353,131,1:58;2:6246;3:211279;4:3227419;5:23057854;6:52450912;7:20099011;8:404749;
623.13,596.82,8.19306,591.666,0,186263880,160.862,12.001,101012257,167.93,173406324,0.0568832,0.352563,4,100524045,928493,99596257,1,96261990,4749764,353,131,1:58;2:6246;3:211279;4:3227419;5:23057854;6:52449912;7:20159593;8:404749;
623.54,597.223,8.19959,592.065,1.19209e-06,186393725,160.976,12.0095,101082351,168.029,173527036,0.0568832,0.352563,4,100593760,929114,99665351,1,96330276,4751572,353,131,1:58;2:6246;3:211279;4:3227419;5:23057854;6:52448913;7:20229687;8:404749;
623.988,597.664,8.20595,592.503,9.53674e-07,186523029,161.094,12.0204,101173490,168.137,173647223,0.0568832,0.352563,4,100684693,929908,99755490,1,96417772,4755215,353,131,1:58;2:6246;3:211279;4:3227419;5:23057854;6:52447916;7:20320826;8:404749;
624.372,598.042,8.21199,592.877,9.53674e-07,186652052,161.205,12.0271,101228815,168.235,173767098,0.0568832,0.352563,4,100739516,930406,99809815,1,96472337,4755975,353,131,1:58;2:6246;3:211279;4:3227419;5:23057854;6:52446923;7:20376151;8:404749;
624.779,598.443,8.21863,593.274,0,186780738,161.318,12.0356,101298236,168.335,173886696,0.0568832,0.352563,4,100808553,931022,99878236,1,96539853,4757880,353,131,1:58;2:6246;3:211279;4:3227419;5:23057854;6:52445931;7:20445572;8:404749;
625.202,598.859,8.2249,593.686,9.53674e-07,186908726,161.432,12.0451,101377186,168.438,174005543,0.0568832,0.352563,4,100887200,931719,99956186,1,96616121,4760562,353,131,1:58;2:6246;3:211279;4:3227419;5:23057854;6:52444939;7:20524522;8:404749;
625.58,599.23,8.23112,594.053,9.53674e-07,187036978,161.542,12.0514,101428993,168.535,174124654,0.0568832,0.352563,4,100938471,932183,100006993,1,96667343,4761147,353,131,1:58;2:6246;3:211279;4:3227419;5:23057854;6:52443950;7:20576329;8:404749;
626.004,599.648,8.23761,594.467,9.53674e-07,187167063,161.657,12.0608,101506114,168.64,174245562,0.0568832,0.352563,4,101015270,932861,100083114,1,96741242,4764369,353,131,1:58;2:6246;3:211279;4:3227419;5:23057854;6:52442952;7:20653450;8:404749;
626.384,600.021,8.24381,594.837,9.53674e-07,187296326,161.767,12.0672,101558905,168.737,174365674,0.0568832,0.352563,4,101067530,933330,100134905,1,96792669,4765733,353,131,1:58;2:6246;3:211279;4:3227419;5:23057854;6:52441954;7:20706241;8:404749;
626.797,600.428,8.25044,595.24,9.53674e-07,187425337,161.881,12.0757,101630101,168.839,174485568,0.0568832,0.352563,4,101138359,933963,100205101,1,96860868,4768730,353,131,1:58;2:6246;3:211279;4:3227419;5:23057854;6:52440964;7:20777437;8:404749;
627.173,600.797,8.2568,595.605,9.53674e-07,187555484,161.991,12.0817,101680173,168.936,174606545,0.0568832,0.352563,4,101187877,934409,100254173,1,96909316,4770354,353,131,1:58;2:6246;3:211279;4:3227419;5:23057854;6:52439964;7:20827509;8:404749;
627.552,601.17,8.26332,595.974,9.53674e-07,187685146,162.102,12.0886,101735225,169.029,174727023,0.0568832,0.352563,4,101242428,934908,100308225,1,96962123,4772599,353,131,1:58;2:6246;3:211279;4:3227419;5:23057854;6:52438966;7:20882561;8:404749;
627.978,601.59,8.26962,596.39,1.19209e-06,187816645,162.218,12.098,101811667,169.136,174849277,0.0569001,0.352563,4,101318641,935679,100383667,1,97031857,4779307,353,131,1:58;2:6246;3:211279;4:3226571;5:23126531;6:52438815;7:20890326;8:404749;
628.407,602.012,8.27582,596.809,9.53674e-07,187948467,162.334,12.1074,101889119,169.245,174971833,0.0569001,0.352563,4,101395892,936478,100460119,1,97102173,4786443,353,131,1:58;2:6246;3:211279;4:3225571;5:23203983;6:52438815;7:20890326;8:404749;
628.809,602.408,8.28178,597.201,9.53674e-07,188080141,162.447,12.115,101951398,169.348,175094350,0.0569001,0.352563,4,101457818,937125,100521398,1,97161153,4789742,353,131,1:58;2:6246;3:211279;4:3224571;5:23266262;6:52438815;7:20890326;8:404749;
629.216,602.809,8.28792,597.598,0,188212745,162.562,12.1225,102015567,169.454,175217757,0.0569001,0.352563,4,101521665,937803,100584567,1,97221055,4794009,353,131,1:58;2:6246;3:211279;4:3223571;5:23330431;6:52438815;7:20890326;8:404749;
629.631,603.217,8.29445,598.003,9.53674e-07,188345382,162.677,12.1307,102083784,169.56,175341181,0.0569518,0.352563,4,101589531,938452,100651784,1,97286737,4796544,353,131,1:58;2:6231;3:211937;4:3222933;5:23362330;6:52438815;7:20889979;8:440409;
630.071,603.651,8.30061,598.433,0,188473733,162.793,12.1414,102172411,169.666,175460264,0.0569687,0.352563,4,101677997,939291,100739411,1,97371197,4800711,353,131,1:58;2:6231;3:211937;4:3222933;5:23361490;6:52519168;7:20889820;8:448683;
630.523,604.097,8.30667,598.876,1.19209e-06,188601756,162.911,12.1529,102267569,169.775,175579062,0.0569687,0.352563,4,101773054,940190,100833569,1,97461405,4805661,353,131,1:58;2:6231;3:211937;4:3222933;5:23360490;6:52614326;7:20889820;8:448683;
630.978,604.545,8.31294,599.32,0,188730060,163.029,12.1642,102363334,169.885,175698124,0.0569687,0.352563,4,101868731,941102,100928334,1,97552805,4810026,353,131,1:58;2:6231;3:211937;4:3222933;5:23359490;6:52710091;7:20889820;8:448683;
631.411,604.972,8.31886,599.744,1.19209e-06,188859211,163.145,12.1742,102446158,169.993,175818090,0.0569687,0.352563,4,101951360,941907,101010158,1,97630813,4814842,353,131,1:58;2:6231;3:211937;4:3222933;5:23358490;6:52792915;7:20889820;8:448683;
631.821,605.376,8.32501,600.144,9.53674e-07,188987059,163.258,12.183,102519435,170.094,175936774,0.0569687,0.352563,4,102024346,942616,101082435,1,97699609,4819323,353,131,1:58;2:6231;3:211937;4:3222933;5:23357490;6:52866192;7:20889820;8:448683;
632.248,605.797,8.33079,600.562,0,189114457,163.372,12.1931,102601405,170.199,176054960,0.0569687,0.352563,4,102106093,943393,101163405,1,97777603,4823299,353,131,1:58;2:6231;3:211937;4:3222933;5:23356490;6:52948162;7:20889820;8:448683;
632.675,606.218,8.33653,600.979,9.53674e-07,189242806,163.487,12.2028,102681618,170.305,176174235,0.0569687,0.352563,4,102186096,944183,101242618,1,97854753,4826362,353,131,1:58;2:6231;3:211937;4:3222933;5:23355499;6:53028375;7:20889820;8:448683;
633.112,606.649,8.34272,601.407,0,189369673,163.602,12.2137,102770083,170.411,176291938,0.0569687,0.352563,4,102274407,945029,101330083,1,97940018,4829562,353,131,1:58;2:6231;3:211937;4:3222933;5:23354504;6:53116840;7:20889820;8:448683;
633.51,607.041,8.34869,601.795,9.53674e-07,189498013,163.713,12.2213,102833069,170.513,176411182,0.0569687,0.352563,4,102336998,945634,101392069,1,98000359,4832207,353,131,1:58;2:6231;3:211937;4:3222933;5:23353506;6:53179826;7:20889820;8:448683;
633.933,607.458,8.35445,602.208,1.19209e-06,189628276,163.828,12.2305,102909047,170.62,176532250,0.0569687,0.352563,4,102412727,946385,101467047,1,98073943,4834601,353,131,1:58;2:6231;3:211937;4:3222933;5:23352506;6:53255804;7:20889820;8:448683;
634.364,607.882,8.36073,602.629,9.53674e-07,189755892,163.943,12.2405,102992385,170.725,176650636,0.0569687,0.352563,4,102495867,947187,101549385,1,98153434,4838448,353,131,1:58;2:6231;3:211937;4:3222933;5:23351506;6:53339142;7:20889820;8:448683;
634.76,608.272,8.36694,603.015,1.19209e-06,189885206,164.055,12.248,103053982,170.827,176770708,0.0569687,0.352563,4,102557052,947775,101609982,1,98211830,4841649,353,131,1:58;2:6231;3:211937;4:3222933;5:23350506;6:53400739;7:20889820;8:448683;
635.162,608.669,8.3726,603.408,0,190014372,164.168,12.2559,103118889,170.93,176890710,0.0569687,0.352563,4,102621592,948408,101673889,1,98274643,4843743,353,131,1:58;2:6231;3:211937;4:3222933;5:23349506;6:53465646;7:20889820;8:448683;
635.582,609.082,8.37853,603.817,0,190142544,164.282,12.2651,103194706,171.035,177009700,0.0569687,0.352563,4,102697149,949148,101748706,1,98347760,4846443,353,131,1:58;2:6231;3:211937;4:3222933;5:23348506;6:53541463;7:20889820;8:448683;
636.012,609.506,8.38499,604.237,9.53674e-07,190271279,164.397,12.2747,103275745,171.141,177129218,0.0569687,0.352563,4,102777959,949919,101828745,1,98425298,4849944,353,131,1:58;2:6231;3:211937;4:3222933;5:23347506;6:53622502;7:20889820;8:448683;
636.389,609.877,8.39095,604.604,0,190401639,164.507,12.2807,103325209,171.242,177250397,0.0569687,0.352563,4,102826915,950411,101877209,1,98472507,4852199,353,131,1:58;2:6231;3:211937;4:3222933;5:23346506;6:53671966;7:20889820;8:448683;
636.83,610.311,8.39718,605.035,0,190532416,164.625,12.2909,103410030,171.352,177371979,0.0569687,0.352563,4,102911568,951243,101961030,1,98552401,4857126,353,131,1:58;2:6231;3:211937;4:3222933;5:23345506;6:53756787;7:20889820;8:448683;
637.179,610.654,8.40341,605.374,9.53674e-07,190662769,164.732,12.2951,103444544,171.445,177493170,0.0569687,0.352563,4,102945415,951576,101994544,1,98584680,4859361,353,131,1:58;2:6231;3:211937;4:3222933;5:23344506;6:53791301;7:20889820;8:448683;
637.558,611.027,8.40897,605.744,9.53674e-07,190792373,164.842,12.3013,103495212,171.546,177613577,0.0569687,0.352563,4,102995578,952071,102044212,1,98633531,4861178,353,131,1:58;2:6231;3:211937;4:3222933;5:23343506;6:53841969;7:20889820;8:448683;
637.985,611.448,8.41474,606.161,9.53674e-07,190921675,164.957,12.311,103574089,171.653,177733698,0.0569687,0.352563,4,103074214,952830,102122089,1,98708042,4865544,353,131,1:58;2:6231;3:211937;4:3222933;5:23342507;6:53920846;7:20889820;8:448683;
