prefix	length	first	prediction	default	accuracy	upper_bound	objective	lower_bound	num_captured	num_captured_correct	num_not_captured	curiosity
359, 147, 111, 0	4	359	1, 1, 0, 1	1	0.677621283255	1.0	206.0	0.0	167	167	472	0.0
359, 147, 111, 22	4	359	1, 1, 0, 0	1	0.716744913928	1.0	181.0	0.0	162	162	477	0.0
359, 147, 111, 29	4	359	1, 1, 0, 0	1	0.729264475743	1.0	173.0	0.0	170	170	469	0.0
359, 147, 111, 64	4	359	1, 1, 0, 1	1	0.677621283255	1.0	206.0	0.0	183	183	456	0.0
359, 147, 111, 73	4	359	1, 1, 0, 1	1	0.677621283255	1.0	206.0	0.0	188	188	451	0.0
359, 147, 29, 22	4	359	1, 1, 0, 0	1	0.729264475743	1.0	173.0	0.0	170	170	469	0.0
359, 147, 64, 126	4	359	1, 1, 1, 0	1	0.68544600939	1.0	201.0	0.0	188	188	451	0.0
359, 147, 64, 181	4	359	1, 1, 1, 0	1	0.687010954617	1.0	200.0	0.0	189	189	450	0.0
359, 147, 64, 182	4	359	1, 1, 1, 0	1	0.679186228482	1.0	205.0	0.0	184	184	455	0.0
359, 147, 64, 183	4	359	1, 1, 1, 0	1	0.712050078247	1.0	184.0	0.0	205	205	434	0.0
359, 147, 64, 22	4	359	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	183	183	456	0.0
359, 147, 64, 29	4	359	1, 1, 1, 0	1	0.69014084507	1.0	198.0	0.0	191	191	448	0.0
359, 147, 64, 47	4	359	1, 1, 1, 1	0	0.693270735524	1.0	196.0	0.0	212	212	427	0.0
359, 147, 64, 51	4	359	1, 1, 1, 0	1	0.680751173709	1.0	204.0	0.0	185	185	454	0.0
359, 180, 111, 0	4	359	1, 0, 0, 1	1	0.733959311424	1.0	170.0	0.0	150	150	489	0.0
359, 180, 111, 22	4	359	1, 0, 0, 0	1	0.773082942097	1.0	145.0	0.0	145	145	494	0.0
359, 180, 111, 29	4	359	1, 0, 0, 0	1	0.785602503912	1.0	137.0	0.0	153	153	486	0.0
359, 180, 111, 47	4	359	1, 0, 0, 1	1	0.733959311424	1.0	170.0	0.0	176	176	463	0.0
359, 180, 111, 64	4	359	1, 0, 0, 1	1	0.733959311424	1.0	170.0	0.0	166	166	473	0.0
359, 180, 111, 73	4	359	1, 0, 0, 1	1	0.733959311424	1.0	170.0	0.0	172	172	467	0.0
359, 180, 29, 22	4	359	1, 0, 0, 0	1	0.785602503912	1.0	137.0	0.0	153	153	486	0.0
359, 180, 47, 143	4	359	1, 0, 1, 0	1	0.73082942097	1.0	172.0	0.0	174	174	465	0.0
359, 180, 47, 147	4	359	1, 0, 1, 1	1	0.694835680751	1.0	195.0	0.0	203	203	436	0.0
359, 180, 47, 211	4	359	1, 0, 1, 1	1	0.694835680751	1.0	195.0	0.0	210	210	429	0.0
359, 180, 47, 219	4	359	1, 0, 1, 1	1	0.694835680751	1.0	195.0	0.0	197	197	442	0.0
359, 180, 47, 22	4	359	1, 0, 1, 0	1	0.733959311424	1.0	170.0	0.0	176	176	463	0.0
359, 180, 47, 29	4	359	1, 0, 1, 0	1	0.746478873239	1.0	162.0	0.0	184	184	455	0.0
359, 180, 47, 64	4	359	1, 0, 1, 1	1	0.694835680751	1.0	195.0	0.0	196	196	443	0.0
359, 180, 47, 73	4	359	1, 0, 1, 1	1	0.694835680751	1.0	195.0	0.0	202	202	437	0.0
359, 180, 64, 126	4	359	1, 0, 1, 0	1	0.70579029734	1.0	188.0	0.0	148	148	491	0.0
359, 180, 64, 167	4	359	1, 0, 1, 0	1	0.746478873239	1.0	162.0	0.0	174	174	465	0.0
359, 180, 64, 179	4	359	1, 0, 1, 0	1	0.704225352113	1.0	189.0	0.0	147	147	492	0.0
359, 180, 64, 181	4	359	1, 0, 1, 0	1	0.707355242567	1.0	187.0	0.0	149	149	490	0.0
359, 180, 64, 182	4	359	1, 0, 1, 0	1	0.702660406886	1.0	190.0	0.0	146	146	493	0.0
359, 180, 64, 183	4	359	1, 0, 1, 0	1	0.712050078247	1.0	184.0	0.0	152	152	487	0.0
359, 180, 64, 22	4	359	1, 0, 1, 0	1	0.733959311424	1.0	170.0	0.0	166	166	473	0.0
359, 180, 64, 264	4	359	1, 0, 1, 1	1	0.694835680751	1.0	195.0	0.0	188	188	451	0.0
359, 180, 64, 29	4	359	1, 0, 1, 0	1	0.746478873239	1.0	162.0	0.0	174	174	465	0.0
359, 180, 73, 147	4	359	1, 0, 1, 1	1	0.694835680751	1.0	195.0	0.0	199	199	440	0.0
359, 180, 73, 219	4	359	1, 0, 1, 1	1	0.694835680751	1.0	195.0	0.0	193	193	446	0.0
359, 180, 73, 22	4	359	1, 0, 1, 0	1	0.733959311424	1.0	170.0	0.0	172	172	467	0.0
359, 180, 73, 264	4	359	1, 0, 1, 1	1	0.694835680751	1.0	195.0	0.0	194	194	445	0.0
359, 180, 73, 29	4	359	1, 0, 1, 0	1	0.746478873239	1.0	162.0	0.0	180	180	459	0.0
359, 180, 73, 64	4	359	1, 0, 1, 1	1	0.694835680751	1.0	195.0	0.0	193	193	446	0.0
359, 188, 111, 22	4	359	1, 0, 0, 0	1	0.760563380282	1.0	153.0	0.0	137	137	502	0.0
359, 188, 111, 29	4	359	1, 0, 0, 0	1	0.773082942097	1.0	145.0	0.0	145	145	494	0.0
359, 188, 111, 47	4	359	1, 0, 0, 1	1	0.721439749609	1.0	178.0	0.0	168	168	471	0.0
359, 188, 111, 64	4	359	1, 0, 0, 1	1	0.721439749609	1.0	178.0	0.0	158	158	481	0.0
359, 188, 111, 73	4	359	1, 0, 0, 1	1	0.721439749609	1.0	178.0	0.0	164	164	475	0.0
359, 188, 147, 111	4	359	1, 0, 1, 0	1	0.721439749609	1.0	178.0	0.0	165	165	474	0.0
359, 188, 147, 22	4	359	1, 0, 1, 0	1	0.721439749609	1.0	178.0	0.0	165	165	474	0.0
359, 188, 147, 29	4	359	1, 0, 1, 0	1	0.733959311424	1.0	170.0	0.0	173	173	466	0.0
359, 188, 147, 64	4	359	1, 0, 1, 1	1	0.682316118936	1.0	203.0	0.0	186	186	453	0.0
359, 188, 147, 73	4	359	1, 0, 1, 1	1	0.682316118936	1.0	203.0	0.0	191	191	448	0.0
359, 188, 180, 111	4	359	1, 0, 0, 0	1	0.777777777778	1.0	142.0	0.0	148	148	491	0.0
359, 188, 180, 22	4	359	1, 0, 0, 0	1	0.777777777778	1.0	142.0	0.0	148	148	491	0.0
359, 188, 180, 29	4	359	1, 0, 0, 0	1	0.790297339593	1.0	134.0	0.0	156	156	483	0.0
359, 188, 180, 47	4	359	1, 0, 0, 1	1	0.738654147105	1.0	167.0	0.0	179	179	460	0.0
359, 188, 180, 64	4	359	1, 0, 0, 1	1	0.738654147105	1.0	167.0	0.0	169	169	470	0.0
359, 188, 180, 73	4	359	1, 0, 0, 1	1	0.738654147105	1.0	167.0	0.0	175	175	464	0.0
359, 188, 180, 90	4	359	1, 0, 0, 1	1	0.738654147105	1.0	167.0	0.0	150	150	489	0.0
359, 188, 29, 22	4	359	1, 0, 0, 0	1	0.773082942097	1.0	145.0	0.0	145	145	494	0.0
359, 188, 47, 143	4	359	1, 0, 1, 0	1	0.733959311424	1.0	170.0	0.0	176	176	463	0.0
359, 188, 47, 147	4	359	1, 0, 1, 1	1	0.682316118936	1.0	203.0	0.0	195	195	444	0.0
359, 188, 47, 219	4	359	1, 0, 1, 1	1	0.682316118936	1.0	203.0	0.0	189	189	450	0.0
359, 188, 47, 22	4	359	1, 0, 1, 0	1	0.721439749609	1.0	178.0	0.0	168	168	471	0.0
359, 188, 47, 29	4	359	1, 0, 1, 0	1	0.733959311424	1.0	170.0	0.0	176	176	463	0.0
359, 188, 47, 64	4	359	1, 0, 1, 1	1	0.682316118936	1.0	203.0	0.0	188	188	451	0.0
359, 188, 47, 73	4	359	1, 0, 1, 1	1	0.682316118936	1.0	203.0	0.0	194	194	445	0.0
359, 188, 64, 126	4	359	1, 0, 1, 0	1	0.72613458529	1.0	175.0	0.0	161	161	478	0.0
359, 188, 64, 167	4	359	1, 0, 1, 0	1	0.733959311424	1.0	170.0	0.0	166	166	473	0.0
359, 188, 64, 179	4	359	1, 0, 1, 0	1	0.723004694836	1.0	177.0	0.0	159	159	480	0.0
359, 188, 64, 181	4	359	1, 0, 1, 0	1	0.727699530516	1.0	174.0	0.0	162	162	477	0.0
359, 188, 64, 182	4	359	1, 0, 1, 0	1	0.723004694836	1.0	177.0	0.0	159	159	480	0.0
359, 188, 64, 183	4	359	1, 0, 1, 0	1	0.752738654147	1.0	158.0	0.0	178	178	461	0.0
359, 188, 64, 22	4	359	1, 0, 1, 0	1	0.721439749609	1.0	178.0	0.0	158	158	481	0.0
359, 188, 64, 29	4	359	1, 0, 1, 0	1	0.733959311424	1.0	170.0	0.0	166	166	473	0.0
359, 188, 73, 22	4	359	1, 0, 1, 0	1	0.721439749609	1.0	178.0	0.0	164	164	475	0.0
359, 188, 73, 29	4	359	1, 0, 1, 0	1	0.733959311424	1.0	170.0	0.0	172	172	467	0.0
359, 188, 73, 64	4	359	1, 0, 1, 1	1	0.682316118936	1.0	203.0	0.0	185	185	454	0.0
359, 219, 111, 0	4	359	1, 1, 0, 1	1	0.677621283255	1.0	206.0	0.0	152	152	487	0.0
359, 219, 111, 14	4	359	1, 1, 0, 0	1	0.721439749609	1.0	178.0	0.0	159	159	480	0.0
359, 219, 111, 18	4	359	1, 1, 0, 0	1	0.715179968701	1.0	182.0	0.0	155	155	484	0.0
359, 219, 111, 22	4	359	1, 1, 0, 0	1	0.716744913928	1.0	181.0	0.0	156	156	483	0.0
359, 219, 111, 24	4	359	1, 1, 0, 0	1	0.721439749609	1.0	178.0	0.0	159	159	480	0.0
359, 219, 111, 27	4	359	1, 1, 0, 0	1	0.721439749609	1.0	178.0	0.0	159	159	480	0.0
359, 219, 111, 28	4	359	1, 1, 0, 0	1	0.716744913928	1.0	181.0	0.0	156	156	483	0.0
359, 219, 111, 29	4	359	1, 1, 0, 0	1	0.729264475743	1.0	173.0	0.0	164	164	475	0.0
359, 219, 111, 4	4	359	1, 1, 0, 0	1	0.708920187793	1.0	186.0	0.0	151	151	488	0.0
359, 219, 111, 64	4	359	1, 1, 0, 1	1	0.677621283255	1.0	206.0	0.0	177	177	462	0.0
359, 219, 111, 73	4	359	1, 1, 0, 1	1	0.677621283255	1.0	206.0	0.0	182	182	457	0.0
359, 219, 14, 18	4	359	1, 1, 0, 0	1	0.696400625978	1.0	194.0	0.0	143	143	496	0.0
359, 219, 14, 180	4	359	1, 1, 0, 0	1	0.733959311424	1.0	170.0	0.0	167	167	472	0.0
359, 219, 14, 22	4	359	1, 1, 0, 0	1	0.718309859155	1.0	180.0	0.0	157	157	482	0.0
359, 219, 14, 24	4	359	1, 1, 0, 0	1	0.704225352113	1.0	189.0	0.0	148	148	491	0.0
359, 219, 14, 242	4	359	1, 1, 0, 0	1	0.723004694836	1.0	177.0	0.0	160	160	479	0.0
359, 219, 14, 27	4	359	1, 1, 0, 0	1	0.702660406886	1.0	190.0	0.0	147	147	492	0.0
359, 219, 14, 28	4	359	1, 1, 0, 0	1	0.697965571205	1.0	193.0	0.0	144	144	495	0.0
359, 219, 14, 29	4	359	1, 1, 0, 0	1	0.704225352113	1.0	189.0	0.0	148	148	491	0.0
359, 219, 14, 30	4	359	1, 1, 0, 0	1	0.71048513302	1.0	185.0	0.0	152	152	487	0.0
359, 219, 14, 4	4	359	1, 1, 0, 0	1	0.72613458529	1.0	175.0	0.0	162	162	477	0.0
359, 219, 18, 24	4	359	1, 1, 0, 0	1	0.699530516432	1.0	192.0	0.0	145	145	494	0.0
359, 219, 18, 242	4	359	1, 1, 0, 0	1	0.716744913928	1.0	181.0	0.0	156	156	483	0.0
359, 219, 18, 27	4	359	1, 1, 0, 0	1	0.70579029734	1.0	188.0	0.0	149	149	490	0.0
359, 219, 18, 28	4	359	1, 1, 0, 0	1	0.699530516432	1.0	192.0	0.0	145	145	494	0.0
359, 219, 18, 29	4	359	1, 1, 0, 0	1	0.697965571205	1.0	193.0	0.0	144	144	495	0.0
359, 219, 18, 30	4	359	1, 1, 0, 0	1	0.71048513302	1.0	185.0	0.0	152	152	487	0.0
359, 219, 18, 4	4	359	1, 1, 0, 0	1	0.719874804382	1.0	179.0	0.0	158	158	481	0.0
359, 219, 180, 111	4	359	1, 1, 0, 0	1	0.733959311424	1.0	170.0	0.0	167	167	472	0.0
359, 219, 180, 147	4	359	1, 1, 0, 1	1	0.694835680751	1.0	195.0	0.0	195	195	444	0.0
359, 219, 180, 18	4	359	1, 1, 0, 0	1	0.732394366197	1.0	171.0	0.0	166	166	473	0.0
359, 219, 180, 22	4	359	1, 1, 0, 0	1	0.733959311424	1.0	170.0	0.0	167	167	472	0.0
359, 219, 180, 27	4	359	1, 1, 0, 0	1	0.735524256651	1.0	169.0	0.0	168	168	471	0.0
359, 219, 180, 28	4	359	1, 1, 0, 0	1	0.73082942097	1.0	172.0	0.0	165	165	474	0.0
359, 219, 180, 29	4	359	1, 1, 0, 0	1	0.746478873239	1.0	162.0	0.0	175	175	464	0.0
359, 219, 180, 4	4	359	1, 1, 0, 0	1	0.724569640063	1.0	176.0	0.0	161	161	478	0.0
359, 219, 180, 64	4	359	1, 1, 0, 1	1	0.694835680751	1.0	195.0	0.0	188	188	451	0.0
359, 219, 188, 111	4	359	1, 1, 0, 0	1	0.721439749609	1.0	178.0	0.0	159	159	480	0.0
359, 219, 188, 14	4	359	1, 1, 0, 0	1	0.72613458529	1.0	175.0	0.0	162	162	477	0.0
359, 219, 188, 147	4	359	1, 1, 0, 1	1	0.682316118936	1.0	203.0	0.0	187	187	452	0.0
359, 219, 188, 18	4	359	1, 1, 0, 0	1	0.719874804382	1.0	179.0	0.0	158	158	481	0.0
359, 219, 188, 180	4	359	1, 1, 0, 0	1	0.738654147105	1.0	167.0	0.0	170	170	469	0.0
359, 219, 188, 22	4	359	1, 1, 0, 0	1	0.721439749609	1.0	178.0	0.0	159	159	480	0.0
359, 219, 188, 24	4	359	1, 1, 0, 0	1	0.727699530516	1.0	174.0	0.0	163	163	476	0.0
359, 219, 188, 27	4	359	1, 1, 0, 0	1	0.727699530516	1.0	174.0	0.0	163	163	476	0.0
359, 219, 188, 28	4	359	1, 1, 0, 0	1	0.721439749609	1.0	178.0	0.0	159	159	480	0.0
359, 219, 188, 29	4	359	1, 1, 0, 0	1	0.733959311424	1.0	170.0	0.0	167	167	472	0.0
359, 219, 188, 30	4	359	1, 1, 0, 0	1	0.754303599374	1.0	157.0	0.0	180	180	459	0.0
359, 219, 188, 4	4	359	1, 1, 0, 0	1	0.724569640063	1.0	176.0	0.0	161	161	478	0.0
359, 219, 188, 64	4	359	1, 1, 0, 1	1	0.682316118936	1.0	203.0	0.0	180	180	459	0.0
359, 219, 188, 73	4	359	1, 1, 0, 1	1	0.682316118936	1.0	203.0	0.0	185	185	454	0.0
359, 219, 211, 111	4	359	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	191	191	448	0.0
359, 219, 211, 14	4	359	1, 1, 1, 0	1	0.682316118936	1.0	203.0	0.0	194	194	445	0.0
359, 219, 211, 147	4	359	1, 1, 1, 1	0	0.704225352113	1.0	189.0	0.0	219	219	420	0.0
359, 219, 211, 18	4	359	1, 1, 1, 0	1	0.676056338028	1.0	207.0	0.0	190	190	449	0.0
359, 219, 211, 180	4	359	1, 1, 1, 0	1	0.694835680751	1.0	195.0	0.0	202	202	437	0.0
359, 219, 211, 188	4	359	1, 1, 1, 0	1	0.682316118936	1.0	203.0	0.0	194	194	445	0.0
359, 219, 211, 22	4	359	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	191	191	448	0.0
359, 219, 211, 24	4	359	1, 1, 1, 0	1	0.683881064163	1.0	202.0	0.0	195	195	444	0.0
359, 219, 211, 264	4	359	1, 1, 1, 1	0	0.693270735524	1.0	196.0	0.0	212	212	427	0.0
359, 219, 211, 27	4	359	1, 1, 1, 0	1	0.683881064163	1.0	202.0	0.0	195	195	444	0.0
359, 219, 211, 28	4	359	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	191	191	448	0.0
359, 219, 211, 29	4	359	1, 1, 1, 0	1	0.69014084507	1.0	198.0	0.0	199	199	440	0.0
359, 219, 211, 30	4	359	1, 1, 1, 0	1	0.71048513302	1.0	185.0	0.0	212	212	427	0.0
359, 219, 211, 4	4	359	1, 1, 1, 0	1	0.682316118936	1.0	203.0	0.0	194	194	445	0.0
359, 219, 211, 64	4	359	1, 1, 1, 1	0	0.693270735524	1.0	196.0	0.0	212	212	427	0.0
359, 219, 211, 73	4	359	1, 1, 1, 1	0	0.699530516432	1.0	192.0	0.0	216	216	423	0.0
359, 219, 22, 18	4	359	1, 1, 0, 0	1	0.713615023474	1.0	183.0	0.0	154	154	485	0.0
359, 219, 22, 27	4	359	1, 1, 0, 0	1	0.721439749609	1.0	178.0	0.0	159	159	480	0.0
359, 219, 22, 28	4	359	1, 1, 0, 0	1	0.713615023474	1.0	183.0	0.0	154	154	485	0.0
359, 219, 22, 30	4	359	1, 1, 0, 0	1	0.746478873239	1.0	162.0	0.0	175	175	464	0.0
359, 219, 22, 4	4	359	1, 1, 0, 0	1	0.721439749609	1.0	178.0	0.0	159	159	480	0.0
359, 219, 24, 180	4	359	1, 1, 0, 0	1	0.737089201878	1.0	168.0	0.0	169	169	470	0.0
359, 219, 24, 22	4	359	1, 1, 0, 0	1	0.723004694836	1.0	177.0	0.0	160	160	479	0.0
359, 219, 24, 27	4	359	1, 1, 0, 0	1	0.702660406886	1.0	190.0	0.0	147	147	492	0.0
359, 219, 24, 28	4	359	1, 1, 0, 0	1	0.701095461659	1.0	191.0	0.0	146	146	493	0.0
359, 219, 24, 29	4	359	1, 1, 0, 0	1	0.702660406886	1.0	190.0	0.0	147	147	492	0.0
359, 219, 24, 30	4	359	1, 1, 0, 0	1	0.71048513302	1.0	185.0	0.0	152	152	487	0.0
359, 219, 24, 4	4	359	1, 1, 0, 0	1	0.727699530516	1.0	174.0	0.0	163	163	476	0.0
359, 219, 264, 111	4	359	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	178	178	461	0.0
359, 219, 264, 14	4	359	1, 1, 1, 0	1	0.682316118936	1.0	203.0	0.0	181	181	458	0.0
359, 219, 264, 18	4	359	1, 1, 1, 0	1	0.676056338028	1.0	207.0	0.0	177	177	462	0.0
359, 219, 264, 180	4	359	1, 1, 1, 0	1	0.694835680751	1.0	195.0	0.0	189	189	450	0.0
359, 219, 264, 188	4	359	1, 1, 1, 0	1	0.682316118936	1.0	203.0	0.0	181	181	458	0.0
359, 219, 264, 22	4	359	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	178	178	461	0.0
359, 219, 264, 24	4	359	1, 1, 1, 0	1	0.683881064163	1.0	202.0	0.0	182	182	457	0.0
359, 219, 264, 27	4	359	1, 1, 1, 0	1	0.683881064163	1.0	202.0	0.0	182	182	457	0.0
359, 219, 264, 28	4	359	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	178	178	461	0.0
359, 219, 264, 29	4	359	1, 1, 1, 0	1	0.69014084507	1.0	198.0	0.0	186	186	453	0.0
359, 219, 264, 30	4	359	1, 1, 1, 0	1	0.71048513302	1.0	185.0	0.0	199	199	440	0.0
359, 219, 264, 4	4	359	1, 1, 1, 0	1	0.682316118936	1.0	203.0	0.0	181	181	458	0.0
359, 219, 264, 47	4	359	1, 1, 1, 1	0	0.687010954617	1.0	200.0	0.0	208	208	431	0.0
359, 219, 264, 64	4	359	1, 1, 1, 1	0	0.671361502347	1.0	210.0	0.0	198	198	441	0.0
359, 219, 264, 73	4	359	1, 1, 1, 1	0	0.679186228482	1.0	205.0	0.0	203	203	436	0.0
359, 219, 27, 28	4	359	1, 1, 0, 0	1	0.699530516432	1.0	192.0	0.0	145	145	494	0.0
359, 219, 27, 29	4	359	1, 1, 0, 0	1	0.702660406886	1.0	190.0	0.0	147	147	492	0.0
359, 219, 27, 30	4	359	1, 1, 0, 0	1	0.71048513302	1.0	185.0	0.0	152	152	487	0.0
359, 219, 27, 4	4	359	1, 1, 0, 0	1	0.727699530516	1.0	174.0	0.0	163	163	476	0.0
359, 219, 28, 30	4	359	1, 1, 0, 0	1	0.71048513302	1.0	185.0	0.0	152	152	487	0.0
359, 219, 28, 4	4	359	1, 1, 0, 0	1	0.721439749609	1.0	178.0	0.0	159	159	480	0.0
359, 219, 29, 22	4	359	1, 1, 0, 0	1	0.729264475743	1.0	173.0	0.0	164	164	475	0.0
359, 219, 29, 28	4	359	1, 1, 0, 0	1	0.702660406886	1.0	190.0	0.0	147	147	492	0.0
359, 219, 29, 30	4	359	1, 1, 0, 0	1	0.71048513302	1.0	185.0	0.0	152	152	487	0.0
359, 219, 29, 4	4	359	1, 1, 0, 0	1	0.733959311424	1.0	170.0	0.0	167	167	472	0.0
359, 219, 30, 111	4	359	1, 1, 0, 0	1	0.748043818466	1.0	161.0	0.0	176	176	463	0.0
359, 219, 30, 180	4	359	1, 1, 0, 0	1	0.762128325509	1.0	152.0	0.0	185	185	454	0.0
359, 219, 30, 242	4	359	1, 1, 0, 0	1	0.75117370892	1.0	159.0	0.0	178	178	461	0.0
359, 219, 30, 4	4	359	1, 1, 0, 0	1	0.754303599374	1.0	157.0	0.0	180	180	459	0.0
359, 219, 302, 111	4	359	1, 1, 0, 0	1	0.718309859155	1.0	180.0	0.0	157	157	482	0.0
359, 219, 302, 14	4	359	1, 1, 0, 0	1	0.715179968701	1.0	182.0	0.0	155	155	484	0.0
359, 219, 302, 147	4	359	1, 1, 0, 1	1	0.679186228482	1.0	205.0	0.0	185	185	454	0.0
359, 219, 302, 18	4	359	1, 1, 0, 0	1	0.712050078247	1.0	184.0	0.0	153	153	486	0.0
359, 219, 302, 180	4	359	1, 1, 0, 0	1	0.715179968701	1.0	182.0	0.0	155	155	484	0.0
359, 219, 302, 188	4	359	1, 1, 0, 0	1	0.723004694836	1.0	177.0	0.0	160	160	479	0.0
359, 219, 302, 211	4	359	1, 1, 0, 1	1	0.679186228482	1.0	205.0	0.0	192	192	447	0.0
359, 219, 302, 22	4	359	1, 1, 0, 0	1	0.715179968701	1.0	182.0	0.0	155	155	484	0.0
359, 219, 302, 24	4	359	1, 1, 0, 0	1	0.721439749609	1.0	178.0	0.0	159	159	480	0.0
359, 219, 302, 242	4	359	1, 1, 0, 0	1	0.708920187793	1.0	186.0	0.0	151	151	488	0.0
359, 219, 302, 264	4	359	1, 1, 0, 1	1	0.679186228482	1.0	205.0	0.0	179	179	460	0.0
359, 219, 302, 27	4	359	1, 1, 0, 0	1	0.719874804382	1.0	179.0	0.0	158	158	481	0.0
359, 219, 302, 28	4	359	1, 1, 0, 0	1	0.708920187793	1.0	186.0	0.0	151	151	488	0.0
359, 219, 302, 29	4	359	1, 1, 0, 0	1	0.73082942097	1.0	172.0	0.0	165	165	474	0.0
359, 219, 302, 30	4	359	1, 1, 0, 0	1	0.741784037559	1.0	165.0	0.0	172	172	467	0.0
359, 219, 302, 4	4	359	1, 1, 0, 0	1	0.71048513302	1.0	185.0	0.0	152	152	487	0.0
359, 219, 302, 47	4	359	1, 1, 0, 1	1	0.679186228482	1.0	205.0	0.0	187	187	452	0.0
359, 219, 302, 64	4	359	1, 1, 0, 1	1	0.679186228482	1.0	205.0	0.0	178	178	461	0.0
359, 219, 302, 73	4	359	1, 1, 0, 1	1	0.679186228482	1.0	205.0	0.0	183	183	456	0.0
359, 219, 4, 0	4	359	1, 1, 0, 1	1	0.682316118936	1.0	203.0	0.0	155	155	484	0.0
359, 219, 4, 9	4	359	1, 1, 0, 1	1	0.682316118936	1.0	203.0	0.0	141	141	498	0.0
359, 219, 64, 110	4	359	1, 1, 1, 0	1	0.676056338028	1.0	207.0	0.0	176	176	463	0.0
359, 219, 64, 112	4	359	1, 1, 1, 0	1	0.696400625978	1.0	194.0	0.0	189	189	450	0.0
359, 219, 64, 126	4	359	1, 1, 1, 0	1	0.68544600939	1.0	201.0	0.0	182	182	457	0.0
359, 219, 64, 14	4	359	1, 1, 1, 0	1	0.682316118936	1.0	203.0	0.0	180	180	459	0.0
359, 219, 64, 167	4	359	1, 1, 1, 0	1	0.69014084507	1.0	198.0	0.0	185	185	454	0.0
359, 219, 64, 175	4	359	1, 1, 1, 0	1	0.682316118936	1.0	203.0	0.0	180	180	459	0.0
359, 219, 64, 179	4	359	1, 1, 1, 0	1	0.679186228482	1.0	205.0	0.0	178	178	461	0.0
359, 219, 64, 18	4	359	1, 1, 1, 0	1	0.676056338028	1.0	207.0	0.0	176	176	463	0.0
359, 219, 64, 181	4	359	1, 1, 1, 0	1	0.687010954617	1.0	200.0	0.0	183	183	456	0.0
359, 219, 64, 182	4	359	1, 1, 1, 0	1	0.679186228482	1.0	205.0	0.0	178	178	461	0.0
359, 219, 64, 183	4	359	1, 1, 1, 0	1	0.712050078247	1.0	184.0	0.0	199	199	440	0.0
359, 219, 64, 22	4	359	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	177	177	462	0.0
359, 219, 64, 24	4	359	1, 1, 1, 0	1	0.683881064163	1.0	202.0	0.0	181	181	458	0.0
359, 219, 64, 259	4	359	1, 1, 1, 0	1	0.69014084507	1.0	198.0	0.0	185	185	454	0.0
359, 219, 64, 261	4	359	1, 1, 1, 0	1	0.680751173709	1.0	204.0	0.0	179	179	460	0.0
359, 219, 64, 27	4	359	1, 1, 1, 0	1	0.683881064163	1.0	202.0	0.0	181	181	458	0.0
359, 219, 64, 28	4	359	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	177	177	462	0.0
359, 219, 64, 29	4	359	1, 1, 1, 0	1	0.69014084507	1.0	198.0	0.0	185	185	454	0.0
359, 219, 64, 30	4	359	1, 1, 1, 0	1	0.71048513302	1.0	185.0	0.0	198	198	441	0.0
359, 219, 64, 4	4	359	1, 1, 1, 0	1	0.682316118936	1.0	203.0	0.0	180	180	459	0.0
359, 219, 64, 47	4	359	1, 1, 1, 1	0	0.683881064163	1.0	202.0	0.0	206	206	433	0.0
359, 219, 64, 51	4	359	1, 1, 1, 0	1	0.680751173709	1.0	204.0	0.0	179	179	460	0.0
359, 219, 64, 94	4	359	1, 1, 1, 0	1	0.69014084507	1.0	198.0	0.0	185	185	454	0.0
359, 219, 73, 14	4	359	1, 1, 1, 0	1	0.682316118936	1.0	203.0	0.0	185	185	454	0.0
359, 219, 73, 147	4	359	1, 1, 1, 1	0	0.688575899844	1.0	199.0	0.0	209	209	430	0.0
359, 219, 73, 18	4	359	1, 1, 1, 0	1	0.676056338028	1.0	207.0	0.0	181	181	458	0.0
359, 219, 73, 22	4	359	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	182	182	457	0.0
359, 219, 73, 24	4	359	1, 1, 1, 0	1	0.683881064163	1.0	202.0	0.0	186	186	453	0.0
359, 219, 73, 27	4	359	1, 1, 1, 0	1	0.683881064163	1.0	202.0	0.0	186	186	453	0.0
359, 219, 73, 28	4	359	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	182	182	457	0.0
359, 219, 73, 29	4	359	1, 1, 1, 0	1	0.69014084507	1.0	198.0	0.0	190	190	449	0.0
359, 219, 73, 30	4	359	1, 1, 1, 0	1	0.71048513302	1.0	185.0	0.0	203	203	436	0.0
359, 219, 73, 4	4	359	1, 1, 1, 0	1	0.682316118936	1.0	203.0	0.0	185	185	454	0.0
359, 219, 73, 64	4	359	1, 1, 1, 1	0	0.679186228482	1.0	205.0	0.0	203	203	436	0.0
359, 242, 111, 0	4	359	1, 0, 0, 1	1	0.721439749609	1.0	178.0	0.0	142	142	497	0.0
